batch_id,trial,warmup,system,config,phase,ticks,ns_since_e2,delta_ticks,delta_ns,source
20260818T013740Z-1,33,0,whimbrel,release-default,stamp_a,232884,45000,450,45000,serial
20260818T013740Z-1,33,0,whimbrel,release-default,stamp_b,232946,51200,62,6200,serial
20260818T013740Z-1,33,0,whimbrel,release-default,stvec,243229,1079500,10283,1028300,serial
20260818T013740Z-1,33,0,whimbrel,release-default,frame_init,547919,31548500,304690,30469000,serial
20260818T013740Z-1,33,0,whimbrel,release-default,task_init,581650,34921600,33731,3373100,serial
20260818T013740Z-1,33,0,whimbrel,release-default,page_build,588723,35628900,7073,707300,serial
20260818T013740Z-1,33,0,whimbrel,release-default,page_verify,706352,47391800,117629,11762900,serial
20260818T013740Z-1,33,0,whimbrel,release-default,activate,709171,47673700,2819,281900,serial
20260818T013740Z-1,33,0,whimbrel,release-default,virtq_init,779717,54728300,70546,7054600,serial
20260818T013740Z-1,33,0,whimbrel,release-default,DRIVER_OK,843025,61059100,63308,6330800,serial
20260818T013740Z-1,33,0,whimbrel,release-default,first_rx,877212,64477800,34187,3418700,serial
20260818T013740Z-1,33,0,whimbrel,release-default,syn_rx,889559,65712500,12347,1234700,serial
20260818T013740Z-1,33,0,whimbrel,release-default,established,897383,66494900,7824,782400,serial
20260818T013740Z-1,33,0,whimbrel,release-default,serving_ready,906390,67395600,9007,900700,serial
20260818T013740Z-1,33,0,whimbrel,release-default,net_init_done,958484,72605000,52094,5209400,serial
20260818T013740Z-1,33,0,whimbrel,release-default,heap_init,958714,72628000,230,23000,serial
20260818T013740Z-1,33,0,whimbrel,release-default,accounting,979918,74748400,21204,2120400,serial
20260818T013740Z-1,33,0,whimbrel,release-default,freeze,980931,74849700,1013,101300,serial
20260818T013740Z-1,33,0,whimbrel,release-default,sret,983200,75076600,2269,226900,serial
20260818T013740Z-1,33,0,whimbrel,release-default,E3g,1002305,76987100,19105,1910500,serial
20260818T013740Z-1,33,0,whimbrel,release-default,E3g_doorbell,1006199,77376500,3894,389400,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,_start,233579,0,0,0,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,stamp_a,234026,44700,447,44700,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,stamp_b,234082,50300,56,5600,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,stvec,236633,305400,2551,255100,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,frame_init,238059,448000,1426,142600,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,task_init,243965,1038600,5906,590600,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,page_build,247851,1427200,3886,388600,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,page_verify,255151,2157200,7300,730000,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,activate,256040,2246100,889,88900,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,virtq_init,264498,3091900,8458,845800,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,DRIVER_OK,269965,3638600,5467,546700,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,first_rx,273031,3945200,3066,306600,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,syn_rx,275730,4215100,2699,269900,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,established,278331,4475200,2601,260100,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,serving_ready,281948,4836900,3617,361700,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,net_init_done,284734,5115500,2786,278600,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,heap_init,284954,5137500,220,22000,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,accounting,285208,5162900,254,25400,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,freeze,285329,5175000,121,12100,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,sret,285518,5193900,189,18900,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,E3g,297775,6419600,12257,1225700,serial
20260818T013740Z-1,9,0,whimbrel,release-fast-boot,E3g_doorbell,298555,6497600,780,78000,serial
20260818T013740Z-1,22,0,whimbrel,release-default,_start,234116,0,0,0,serial
20260818T013740Z-1,22,0,whimbrel,release-default,stamp_a,234576,46000,460,46000,serial
20260818T013740Z-1,22,0,whimbrel,release-default,stamp_b,234630,51400,54,5400,serial
20260818T013740Z-1,22,0,whimbrel,release-default,stvec,244928,1081200,10298,1029800,serial
20260818T013740Z-1,22,0,whimbrel,release-default,frame_init,550122,31600600,305194,30519400,serial
20260818T013740Z-1,22,0,whimbrel,release-default,task_init,583969,34985300,33847,3384700,serial
20260818T013740Z-1,22,0,whimbrel,release-default,page_build,591115,35699900,7146,714600,serial
20260818T013740Z-1,22,0,whimbrel,release-default,page_verify,711891,47777500,120776,12077600,serial
20260818T013740Z-1,22,0,whimbrel,release-default,activate,714758,48064200,2867,286700,serial
20260818T013740Z-1,22,0,whimbrel,release-default,virtq_init,785831,55171500,71073,7107300,serial
20260818T013740Z-1,22,0,whimbrel,release-default,DRIVER_OK,849750,61563400,63919,6391900,serial
20260818T013740Z-1,22,0,whimbrel,release-default,first_rx,884573,65045700,34823,3482300,serial
20260818T013740Z-1,22,0,whimbrel,release-default,syn_rx,897154,66303800,12581,1258100,serial
20260818T013740Z-1,22,0,whimbrel,release-default,established,905087,67097100,7933,793300,serial
20260818T013740Z-1,22,0,whimbrel,release-default,serving_ready,923138,68902200,18051,1805100,serial
20260818T013740Z-1,22,0,whimbrel,release-default,net_init_done,976887,74277100,53749,5374900,serial
20260818T013740Z-1,22,0,whimbrel,release-default,heap_init,977117,74300100,230,23000,serial
20260818T013740Z-1,22,0,whimbrel,release-default,accounting,998862,76474600,21745,2174500,serial
20260818T013740Z-1,22,0,whimbrel,release-default,freeze,999941,76582500,1079,107900,serial
20260818T013740Z-1,22,0,whimbrel,release-default,sret,1002219,76810300,2278,227800,serial
20260818T013740Z-1,22,0,whimbrel,release-default,E3g,1021553,78743700,19334,1933400,serial
20260818T013740Z-1,22,0,whimbrel,release-default,E3g_doorbell,1025461,79134500,3908,390800,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,_start,234040,0,0,0,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,stamp_a,234486,44600,446,44600,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,stamp_b,234540,50000,54,5400,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,stvec,237108,306800,2568,256800,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,frame_init,238525,448500,1417,141700,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,task_init,244394,1035400,5869,586900,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,page_build,248350,1431000,3956,395600,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,page_verify,255714,2167400,7364,736400,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,activate,256640,2260000,926,92600,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,virtq_init,264961,3092100,8321,832100,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,DRIVER_OK,270327,3628700,5366,536600,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,first_rx,273394,3935400,3067,306700,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,syn_rx,276113,4207300,2719,271900,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,established,278880,4484000,2767,276700,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,serving_ready,282443,4840300,3563,356300,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,net_init_done,285237,5119700,2794,279400,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,heap_init,285460,5142000,223,22300,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,accounting,285763,5172300,303,30300,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,freeze,285838,5179800,75,7500,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,sret,286027,5198700,189,18900,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,E3g,298373,6433300,12346,1234600,serial
20260818T013740Z-1,13,0,whimbrel,release-fast-boot,E3g_doorbell,299168,6512800,795,79500,serial
20260818T013740Z-1,18,0,whimbrel,release-default,_start,235133,0,0,0,serial
20260818T013740Z-1,18,0,whimbrel,release-default,stamp_a,235586,45300,453,45300,serial
20260818T013740Z-1,18,0,whimbrel,release-default,stamp_b,235640,50700,54,5400,serial
20260818T013740Z-1,18,0,whimbrel,release-default,stvec,245930,1079700,10290,1029000,serial
20260818T013740Z-1,18,0,whimbrel,release-default,frame_init,549942,31480900,304012,30401200,serial
20260818T013740Z-1,18,0,whimbrel,release-default,task_init,583333,34820000,33391,3339100,serial
20260818T013740Z-1,18,0,whimbrel,release-default,page_build,590410,35527700,7077,707700,serial
20260818T013740Z-1,18,0,whimbrel,release-default,page_verify,708205,47307200,117795,11779500,serial
20260818T013740Z-1,18,0,whimbrel,release-default,activate,711020,47588700,2815,281500,serial
20260818T013740Z-1,18,0,whimbrel,release-default,virtq_init,781368,54623500,70348,7034800,serial
20260818T013740Z-1,18,0,whimbrel,release-default,DRIVER_OK,844663,60953000,63295,6329500,serial
20260818T013740Z-1,18,0,whimbrel,release-default,first_rx,878544,64341100,33881,3388100,serial
20260818T013740Z-1,18,0,whimbrel,release-default,syn_rx,890858,65572500,12314,1231400,serial
20260818T013740Z-1,18,0,whimbrel,release-default,established,902085,66695200,11227,1122700,serial
20260818T013740Z-1,18,0,whimbrel,release-default,serving_ready,911040,67590700,8955,895500,serial
20260818T013740Z-1,18,0,whimbrel,release-default,net_init_done,962813,72768000,51773,5177300,serial
20260818T013740Z-1,18,0,whimbrel,release-default,heap_init,963037,72790400,224,22400,serial
20260818T013740Z-1,18,0,whimbrel,release-default,accounting,984335,74920200,21298,2129800,serial
20260818T013740Z-1,18,0,whimbrel,release-default,freeze,985355,75022200,1020,102000,serial
20260818T013740Z-1,18,0,whimbrel,release-default,sret,987588,75245500,2233,223300,serial
20260818T013740Z-1,18,0,whimbrel,release-default,E3g,1006821,77168800,19233,1923300,serial
20260818T013740Z-1,18,0,whimbrel,release-default,E3g_doorbell,1010596,77546300,3775,377500,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,_start,233670,0,0,0,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,stamp_a,234114,44400,444,44400,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,stamp_b,234169,49900,55,5500,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,stvec,236708,303800,2539,253900,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,frame_init,238160,449000,1452,145200,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,task_init,243952,1028200,5792,579200,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,page_build,247906,1423600,3954,395400,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,page_verify,255175,2150500,7269,726900,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,activate,256050,2238000,875,87500,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,virtq_init,264424,3075400,8374,837400,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,DRIVER_OK,269859,3618900,5435,543500,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,first_rx,272951,3928100,3092,309200,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,syn_rx,275658,4198800,2707,270700,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,established,278318,4464800,2660,266000,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,serving_ready,281913,4824300,3595,359500,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,net_init_done,284713,5104300,2800,280000,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,heap_init,284934,5126400,221,22100,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,accounting,285188,5151800,254,25400,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,freeze,285310,5164000,122,12200,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,sret,285501,5183100,191,19100,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,E3g,297933,6426300,12432,1243200,serial
20260818T013740Z-1,19,0,whimbrel,release-fast-boot,E3g_doorbell,298716,6504600,783,78300,serial
20260818T013740Z-1,7,0,whimbrel,release-default,_start,233953,0,0,0,serial
20260818T013740Z-1,7,0,whimbrel,release-default,stamp_a,234406,45300,453,45300,serial
20260818T013740Z-1,7,0,whimbrel,release-default,stamp_b,234460,50700,54,5400,serial
20260818T013740Z-1,7,0,whimbrel,release-default,stvec,244643,1069000,10183,1018300,serial
20260818T013740Z-1,7,0,whimbrel,release-default,frame_init,548638,31468500,303995,30399500,serial
20260818T013740Z-1,7,0,whimbrel,release-default,task_init,581856,34790300,33218,3321800,serial
20260818T013740Z-1,7,0,whimbrel,release-default,page_build,588869,35491600,7013,701300,serial
20260818T013740Z-1,7,0,whimbrel,release-default,page_verify,706476,47252300,117607,11760700,serial
20260818T013740Z-1,7,0,whimbrel,release-default,activate,709257,47530400,2781,278100,serial
20260818T013740Z-1,7,0,whimbrel,release-default,virtq_init,779043,54509000,69786,6978600,serial
20260818T013740Z-1,7,0,whimbrel,release-default,DRIVER_OK,841843,60789000,62800,6280000,serial
20260818T013740Z-1,7,0,whimbrel,release-default,first_rx,875506,64155300,33663,3366300,serial
20260818T013740Z-1,7,0,whimbrel,release-default,syn_rx,887756,65380300,12250,1225000,serial
20260818T013740Z-1,7,0,whimbrel,release-default,established,895488,66153500,7732,773200,serial
20260818T013740Z-1,7,0,whimbrel,release-default,serving_ready,904479,67052600,8991,899100,serial
20260818T013740Z-1,7,0,whimbrel,release-default,net_init_done,956108,72215500,51629,5162900,serial
20260818T013740Z-1,7,0,whimbrel,release-default,heap_init,956349,72239600,241,24100,serial
20260818T013740Z-1,7,0,whimbrel,release-default,accounting,977844,74389100,21495,2149500,serial
20260818T013740Z-1,7,0,whimbrel,release-default,freeze,978850,74489700,1006,100600,serial
20260818T013740Z-1,7,0,whimbrel,release-default,sret,981094,74714100,2244,224400,serial
20260818T013740Z-1,7,0,whimbrel,release-default,E3g,1000177,76622400,19083,1908300,serial
20260818T013740Z-1,7,0,whimbrel,release-default,E3g_doorbell,1003887,76993400,3710,371000,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,_start,234335,0,0,0,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,stamp_a,234866,53100,531,53100,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,stamp_b,234921,58600,55,5500,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,stvec,237464,312900,2543,254300,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,frame_init,238871,453600,1407,140700,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,task_init,244706,1037100,5835,583500,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,page_build,248554,1421900,3848,384800,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,page_verify,255796,2146100,7242,724200,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,activate,256666,2233100,870,87000,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,virtq_init,265059,3072400,8393,839300,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,DRIVER_OK,270441,3610600,5382,538200,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,first_rx,273561,3922600,3120,312000,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,syn_rx,276301,4196600,2740,274000,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,established,278913,4457800,2612,261200,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,serving_ready,282460,4812500,3547,354700,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,net_init_done,285320,5098500,2860,286000,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,heap_init,285539,5120400,219,21900,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,accounting,285793,5145800,254,25400,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,freeze,285913,5157800,120,12000,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,sret,286100,5176500,187,18700,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,E3g,298461,6412600,12361,1236100,serial
20260818T013740Z-1,22,0,whimbrel,release-fast-boot,E3g_doorbell,299243,6490800,782,78200,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,_start,234794,0,0,0,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,stamp_a,235237,44300,443,44300,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,stamp_b,235291,49700,54,5400,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,stvec,237829,303500,2538,253800,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,frame_init,239244,445000,1415,141500,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,task_init,245134,1034000,5890,589000,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,page_build,249077,1428300,3943,394300,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,page_verify,256425,2163100,7348,734800,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,activate,257310,2251600,885,88500,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,virtq_init,265847,3105300,8537,853700,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,DRIVER_OK,271236,3644200,5389,538900,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,first_rx,274353,3955900,3117,311700,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,syn_rx,277112,4231800,2759,275900,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,established,279683,4488900,2571,257100,serial
20260818T013740Z-1,20,0,whimbrel,release-fast-boot,serving_ready,283311,4851700,3628,362800,serial
